Date,NFLX,WBD,PSKY,MKT
2024-11-26,0.008086876155268152,-0.027884615384615508,-0.04316546762589912,0.005722044904524104
2024-11-27,0.005386202154480824,0.02670623145400608,0.012218045112781795,-0.0038012963267421984
2024-11-29,0.010828678901174005,0.00963391136801528,0.00742804085422466,0.005607844313972654
2024-12-02,0.01229138475417213,0.007633587786259444,0.011981566820276512,0.0024484531809998433
2024-12-03,0.0050128105157625225,-0.0009469696969697239,-0.005464480874316946,0.00045145233705135013
2024-12-04,0.009864774994458037,0.009478672985781866,0.009157509157509125,0.006051359696390701
2024-12-05,0.0074635056525080845,0.0028169014084507005,-0.019056261343012637,-0.0018697147288503357
2024-12-06,0.018302647347205436,-0.0018726591760299671,0.016651248843663202,0.002495428066323191
2024-12-09,-0.022467101743875006,-0.009380863039399556,0.016378525932666088,-0.006144226774839168
2024-12-10,-0.00043778045310283176,0.03125,0.0026857654431511335,-0.0029638930421207466
2024-12-11,0.025511879995620212,-0.006427915518824601,-0.0008928571428571397,0.008165821859812183
2024-12-12,-0.01174460815716416,0.15434380776340118,0.03932082216264532,-0.0054140321061636465
2024-12-13,-0.007238547968885012,-0.033626901521216945,-0.03525365434221839,-2.6440818012729572e-05
2024-12-16,0.0023941669387310682,-0.03893951946975982,-0.021390374331550777,0.00379931549522472
2024-12-17,-0.002171316903702092,-0.02155172413793105,-0.015482695810564606,-0.0038639596449174807
2024-12-18,-0.03209661625503213,-0.06343612334801751,-0.012025901942645745,-0.029492894104891865
2024-12-19,0.01393884892086339,-0.013170272812794037,-0.009363295880149725,-0.0008650990436227524
2024-12-20,0.0077605321507761005,0.019065776930409895,0.007561436672967936,0.010869120584686254
2024-12-23,0.0026402640264024946,-0.023386342376052416,-0.02908067542213888,0.007287319692792726
2024-12-24,0.022712310730743868,0.01053639846743315,0.006763285024154575,0.011042722967758989
2024-12-26,-0.008582770089046177,0.006635071090047351,0.0019193857965451588,-0.00040562645280495246
2024-12-27,-0.017963423871875328,-0.0009416195856873921,-0.003831417624520994,-0.011055735815118317
2024-12-30,-0.007823691460055016,-0.009425070688030113,-0.00576923076923086,-0.010702011777237508
2024-12-31,-0.010106619280319973,0.0057088487155090295,0.011605415860735047,-0.004284790432948271
2025-01-02,-0.005161000785369629,0.008514664143803197,0.011472275334607929,-0.002223873314030289
2025-01-03,-0.006315552046915585,-0.008442776735459678,0.008506616257088817,0.012595956411720177
2025-01-06,0.0007944614686188345,0.024597918637653704,0.024367385192127333,0.005538101159955344
2025-01-07,-0.0029485144023588816,-0.029547553093259515,-0.0036596523330282293,-0.011103896321238205
2025-01-08,-0.004777070063694322,-0.04281636536631772,-0.022956841138659367,0.0015603237756451893
2025-01-10,-0.04262857142857146,-0.03578528827037786,-0.015037593984962405,-0.01541165040341319
2025-01-13,0.003103736421153247,0.014432989690721598,0.022900763358778553,0.0015754139322881056
2025-01-14,-0.014161608949184834,-0.011178861788617822,-0.004664179104477695,0.001146289893115604
2025-01-15,0.024022211492032763,0.006166495375128367,-0.021555763823805085,0.018312792769356268
2025-01-16,-0.006955086643876007,-0.032686414708886447,-0.026819923371647403,-0.002112636997870454
2025-01-17,0.01863722697056036,0.0052798310454065245,0.010826771653543288,0.009991006073426734
2025-01-21,0.013518237967602875,0.02626050420168058,0.020447906523856085,0.00876821430596375
2025-01-22,0.09692997585374274,0.028659160696008268,0.002862595419847347,0.006137961132307579
2025-01-23,0.032389937106918065,0.022885572139303312,0.03425309229305418,0.00531351199483443
2025-01-24,-0.0074119199918772916,-0.0029182879377431803,0.01839926402943881,-0.0028551769899211044
2025-01-27,-0.005830605564648206,0.023414634146341484,0.008130081300812941,-0.0145806426234667
2025-01-28,-0.0001028912439550167,-0.022878932316491962,-0.008960573476702427,0.009217800900823026
2025-01-29,0.0065857172257663965,0.017560975609756113,0.002712477396021651,-0.004678873378710091
2025-01-30,-0.005111429155591929,0.0182166826462129,-0.009918845807033283,0.0052754370946348494
2025-01-31,0.0036991368680643344,-0.016949152542372836,-0.00910746812386154,-0.005046803169735048
2025-02-03,0.002149877149877133,-0.026819923371647403,-0.01378676470588236,-0.007608603880785325
2025-02-04,0.016344876902645744,-0.009842519685039353,0.017707362534948645,0.007224871842350655
2025-02-05,0.01628304352196208,0.012922465208747402,-0.0073260073260073,0.003908656680821743
2025-02-06,0.004549500543961971,0.0009813542688910104,0.0,0.00364432448840879
2025-02-07,-0.0017721768238652125,-0.0039215686274508554,-0.019372693726937174,-0.009464837258386094
2025-02-10,0.013512180688430853,-0.017716535433070835,-0.007525870178739402,0.006712589964470439
2025-02-11,-0.018976255352277205,-0.013026052104208485,0.0018957345971564177,0.00033957312690802155
2025-02-12,0.01904572959031836,-0.003045685279187804,0.0066225165562914245,-0.002723902117491961
2025-02-13,0.015964177942178637,0.038696537678207577,0.015977443609022535,0.010426357037460532
2025-02-14,0.014276132988406687,0.013725490196078383,0.04532839962997226,-7.195338728738232e-05
2025-02-18,-0.021537880219157368,0.027079303675048294,0.0008849557522123686,0.0024449557863681637
2025-02-19,0.007240780073373143,0.025423728813559476,0.011494252873563093,0.002376998097748828
2025-02-20,-0.018019745039777546,0.013774104683195398,0.002622377622377714,-0.004334204080303938
2025-02-21,-0.020790629575402675,-0.023550724637681153,0.0017436791630338622,-0.0170641044083224
2025-02-24,-0.014653110047846862,0.0287569573283859,0.015665796344647598,-0.0049691258961639395
2025-02-25,-0.01143146181082444,-0.03606853020739409,-0.014567266495287057,-0.004679730915472358
2025-02-26,0.013200982398690275,-0.017773620205799756,-0.024347826086956514,0.0001360144410393893
2025-02-27,-0.027269972730027292,0.04761904761904767,0.0017825311942958333,-0.01586451446090209
2025-02-28,0.0181704911224172,0.041818181818181976,0.010676156583629748,0.015854114170776867
2025-03-03,-0.007036508260248819,-0.03839441535776622,-0.004401408450704136,-0.017596775547904953
2025-03-04,-0.0011297114100852212,0.02722323049001818,0.015030946065428763,-0.012234773630190987
2025-03-05,0.018815545959284474,0.009717314487632356,0.002613240418118501,0.011159281084776262
2025-03-06,-0.08527601170652943,-0.06386701662292216,0.021720243266724504,-0.017819030128555013
2025-03-07,-0.016879964695498684,0.03457943925233664,0.03231292517006801,0.005520587189728143
2025-03-10,-0.027381887554707607,-0.04336043360433606,-0.011532125205930832,-0.026973068524487775
2025-03-11,0.032767970462674656,-0.02077431539187924,-0.044166666666666576,-0.007567823658488071
2025-03-12,0.02748296279745266,0.004821600771456103,0.009590235396687019,0.004886873280486537
2025-03-13,-0.032075676851147095,-0.050863723608445266,0.005181347150259086,-0.013891022092047178
2025-03-14,0.031228937317456795,0.03033367037411505,0.004295532646048095,0.021265883307494793
2025-03-17,0.034858387799564294,0.028459273797841078,-0.0008554319931565191,0.006416099479689574
2025-03-18,-0.021052631578947323,-0.00858778625954193,-0.001712328767123239,-0.010653519220738983
2025-03-19,0.0317204301075269,0.05101058710298356,0.006861063464836947,0.010798516740105457
2025-03-20,-0.00906722251172487,-0.024725274725274637,0.016183986371379966,-0.002184910374623983
2025-03-21,0.009991586032814581,0.008450704225352101,-0.005867560771165126,0.0008246672635350283
2025-03-24,0.012183692596063667,0.02141527001862209,-0.018549747048903775,0.017646041682840563
