Date,Price,Open,High,Low,Vol.,Change %
08/27/2024,69.57,68.85,70.79,68.69,31.65M,1.06%
08/26/2024,68.84,68.73,69.06,68.16,13.54M,0.25%
08/23/2024,68.67,69.41,69.61,67.86,23.54M,-0.32%
08/22/2024,68.9,69.1,70.15,68.62,27.29M,-1.17%
08/21/2024,69.71,69.7,70.1,69.14,22.35M,-0.20%
08/20/2024,69.85,68.89,71.13,68.82,48.13M,1.45%
08/19/2024,68.85,67.41,68.88,67.29,30.16M,2.15%
08/16/2024,67.41,66.94,68.02,66.54,35.11M,1.64%
08/15/2024,66.32,66.85,67.32,65.98,32.10M,0.23%
08/14/2024,66.17,64.87,66.36,64.87,40.14M,2.11%
08/13/2024,64.8,63.86,65.1,63.55,26.40M,2.35%
08/12/2024,63.31,63.1,63.9,62.71,23.32M,-0.13%
08/09/2024,63.39,62.3,63.66,62.3,19.81M,0.57%
08/08/2024,63.03,62.2,63.23,61.6,32.84M,3.09%
08/07/2024,61.15,61.61,63.2,61.06,31.88M,0.31%
08/06/2024,60.96,60.06,62.24,60.06,43.19M,1.84%
08/05/2024,59.85,58.7,60.46,58.7,40.44M,-2.46%
08/02/2024,61.36,62.1,62.53,60.83,35.23M,-1.79%
08/01/2024,62.49,62.92,64.67,61.76,37.21M,-0.56%
07/31/2024,62.83,62.66,63.36,62.26,31.35M,0.93%
07/30/2024,62.26,63.02,63.47,61.7,34.97M,-0.70%
07/29/2024,62.7,63.46,63.46,62.39,24.01M,-0.70%
07/26/2024,63.14,64.5,64.7,62.98,31.21M,-0.43%
07/25/2024,63.41,64.1,65,62.17,45.55M,-0.30%
07/24/2024,63.6,63.57,65.24,63.27,48.88M,-1.05%
07/23/2024,64.28,64.75,64.99,64.1,24.64M,-0.73%
07/22/2024,64.75,63.95,65.63,63.26,52.19M,2.24%
07/19/2024,63.33,66.06,67.9,62.91,98.16M,-1.51%
07/18/2024,64.3,65.66,65.7,63.92,75.76M,-0.68%
07/17/2024,64.75,65,65.04,63.95,40.17M,-1.35%
07/16/2024,65.63,66.18,66.37,64.91,26.86M,-0.02%
07/15/2024,65.64,64.75,66.75,64.66,32.09M,1.37%
07/12/2024,64.76,65.28,65.59,64.37,33.55M,-0.79%
07/11/2024,65.28,67.25,67.25,64.74,51.12M,-3.67%
07/10/2024,67.76,68.5,68.72,67.32,26.52M,-1.18%
07/09/2024,68.57,69,69.53,68.47,25.99M,0.00%
07/08/2024,68.57,68.7,68.89,68.15,19.31M,-0.71%
07/05/2024,69.07,68.25,69.75,67.72,26.59M,1.19%
07/03/2024,68.25,67.75,68.37,67.55,14.04M,0.43%
07/02/2024,67.96,67.35,68.17,67.01,24.11M,0.89%
07/01/2024,67.36,67.49,67.5,66.38,22.13M,-0.19%
06/28/2024,67.49,67.9,68.7,67.31,34.12M,-1.38%
06/27/2024,68.43,67.93,68.86,67.81,24.05M,0.98%
06/26/2024,67.77,67.24,68.3,67,35.46M,0.79%
06/25/2024,67.24,67.34,67.37,66.23,22.79M,0.51%
06/24/2024,66.9,68.5,68.55,66.45,39.16M,-2.49%
06/21/2024,68.61,68.33,68.69,67.81,45.57M,1.04%
06/20/2024,67.9,68.18,68.99,67.37,25.85M,-0.97%
06/18/2024,68.57,67.56,68.71,67.46,29.44M,1.46%
06/17/2024,67.58,66.91,68.27,66.51,36.31M,0.96%
06/14/2024,66.94,65.5,67.56,65.26,44.47M,2.47%
06/13/2024,65.33,64.4,65.53,64.24,18.64M,0.49%
06/12/2024,65.01,65.22,65.58,64.31,20.94M,0.23%
06/11/2024,64.86,64.07,65.02,64.05,21.67M,0.63%
06/10/2024,64.45,64.1,64.48,63.56,20.67M,0.47%
06/07/2024,64.15,64.94,65.04,64.02,18.77M,-1.09%
06/06/2024,64.85,64.49,65.8,64.42,24.67M,-0.27%
06/05/2024,65.03,63.4,65.13,62.83,26.83M,2.95%
06/04/2024,63.16,63.38,63.52,62.64,30.08M,-0.34%
06/03/2024,63.38,64.52,64.68,62.73,23.24M,-1.22%
05/31/2024,64.16,64.4,64.86,62.83,40.71M,-0.93%
05/30/2024,64.77,65.35,65.65,64.47,23.93M,-1.06%
05/29/2024,65.46,64.41,66.43,64.39,36.96M,0.87%
05/28/2024,64.9,64.71,64.97,64.3,26.09M,0.35%
05/24/2024,64.68,63.94,65.2,63.76,26.15M,1.74%
05/23/2024,63.57,64.23,64.27,63,23.14M,-0.75%
05/22/2024,64.05,64.71,64.93,63.81,21.76M,-1.56%
05/21/2024,65.06,63.68,65.09,63.42,29.20M,1.53%
05/20/2024,64.08,62.04,64.44,61.95,38.58M,3.18%
05/17/2024,62.11,61.7,62.58,61.47,37.83M,1.73%
05/16/2024,61.05,61.58,61.83,60.91,30.56M,-0.49%
05/15/2024,61.35,61.86,62.41,60.91,56.71M,-0.02%
05/14/2024,61.37,61.52,62.15,60.84,27.92M,-0.48%
05/13/2024,61.66,61.43,61.82,60.68,20.86M,0.94%
05/10/2024,61.09,61.9,62.4,60.51,26.54M,-0.20%
05/09/2024,61.21,61.44,61.57,60.58,20.65M,0.43%
05/08/2024,60.95,60.16,61.82,60.16,30.94M,0.57%
05/07/2024,60.6,59.63,60.6,59.13,36.14M,1.51%
05/06/2024,59.7,58.18,59.73,58.03,36.86M,3.04%
05/03/2024,57.93,56.6,58.03,56.52,33.08M,2.51%
05/02/2024,56.51,55.6,56.55,55.56,30.68M,2.44%
05/01/2024,55.17,54.78,56.04,54.42,34.73M,0.19%
04/30/2024,55.06,56,56,54.94,33.61M,-1.58%
04/29/2024,55.95,55.92,55.96,55.42,25.09M,-0.31%
04/26/2024,56.12,55.82,56.29,55.32,43.33M,-0.63%
04/25/2024,56.48,54.95,56.65,54.57,38.07M,1.74%
04/24/2024,55.51,57.43,57.69,55.13,53.55M,-3.92%
04/23/2024,57.78,55.65,57.92,55.53,49.76M,4.17%
04/22/2024,55.46,55.07,55.86,54.2,85.98M,-0.08%
04/19/2024,55.5,56.79,57.9,55.22,164.50M,-9.09%
04/18/2024,61.06,61.21,62.13,60.54,84.68M,-0.51%
04/17/2024,61.37,62.1,62.1,60.77,33.12M,-0.62%
04/16/2024,61.75,60.75,62.24,60.75,35.19M,1.71%
04/15/2024,60.72,63.02,63.02,60.39,30.85M,-2.52%
04/12/2024,62.28,62.82,63.31,61.89,29.59M,-0.95%
04/11/2024,62.88,62.44,63.17,61.72,26.63M,1.65%
04/10/2024,61.86,61.1,62.01,60.93,28.06M,0.06%
04/09/2024,61.82,63.2,63.2,61.56,21.47M,-1.62%
04/08/2024,62.84,63.64,63.9,62.81,21.46M,-1.22%
04/05/2024,63.62,62.49,63.79,62.27,33.79M,3.09%
04/04/2024,61.71,63.32,63.8,61.66,30.64M,-2.05%
04/03/2024,63.01,61.27,63.04,61.15,29.31M,2.58%
04/02/2024,61.42,61.1,61.5,60.55,20.29M,-0.02%
04/01/2024,61.43,60.8,61.51,60.56,21.16M,1.15%
03/28/2024,60.73,61.5,61.5,60.16,37.09M,-1.01%
03/27/2024,61.35,62.9,63.13,61.07,26.28M,-2.50%
03/26/2024,62.92,62.52,63.44,61.92,28.04M,0.28%
03/25/2024,62.75,62.79,63.05,62.32,18.03M,-0.09%
03/22/2024,62.8,62.42,62.9,62.1,21.36M,0.85%
03/21/2024,62.27,63.06,63.44,62.23,25.08M,-0.79%
03/20/2024,62.77,61.99,62.95,61.83,26.40M,1.12%
03/19/2024,62.07,61.56,62.13,60.8,21.43M,0.38%
03/18/2024,61.84,61.36,62.74,61.04,33.44M,2.06%
03/15/2024,60.59,62.29,62.29,60.38,66.72M,-1.16%
03/14/2024,61.3,61.5,62.08,60.74,31.20M,0.58%
03/13/2024,60.94,61.34,61.48,60.72,21.92M,-0.27%
03/12/2024,61.11,60.02,61.53,59.63,28.22M,1.69%
03/11/2024,60.09,60.81,61.1,60.04,25.01M,-0.64%
03/08/2024,60.48,60.83,61.61,60.08,27.77M,-0.61%
03/07/2024,60.85,59.93,61.05,59.59,27.43M,1.81%
03/06/2024,59.77,60.3,60.79,59.36,24.70M,-0.14%
03/05/2024,59.85,61.01,61.09,59.2,38.50M,-2.81%
03/04/2024,61.58,62.16,62.44,61.51,30.20M,-0.57%
03/01/2024,61.93,59.98,62.03,59.95,42.70M,2.72%
02/29/2024,60.29,60.42,60.45,59.52,35.72M,1.08%
02/28/2024,59.65,59.58,59.82,59,26.05M,-0.86%
02/27/2024,60.17,59.5,60.54,59.23,44.89M,2.39%
02/26/2024,58.76,58.36,59.08,58.33,23.94M,0.70%
02/23/2024,58.36,58.64,59.24,57.98,25.69M,-0.83%
02/22/2024,58.85,58.28,59.08,57.89,35.27M,2.64%
02/21/2024,57.33,57.35,57.58,56.73,22.81M,-0.31%
02/20/2024,57.51,58.02,58.6,56.97,31.24M,-1.51%
02/16/2024,58.4,59.69,59.7,57.75,43.26M,-1.60%
02/15/2024,59.35,58.19,59.38,58.03,52.21M,2.44%
02/14/2024,57.93,56.73,58.12,56.43,56.34M,4.47%
02/13/2024,55.45,55.08,55.92,54.9,35.11M,-0.60%
02/12/2024,55.78,56.04,56.84,55.7,36.08M,-0.62%
02/09/2024,56.13,56.5,56.6,55.81,30.56M,0.50%
02/08/2024,55.85,56.06,56.37,55.57,31.75M,-0.14%
02/07/2024,55.93,55.82,56.78,55.5,43.74M,0.62%
02/06/2024,55.59,56.41,56.63,55.44,28.40M,-1.10%
02/05/2024,56.21,56.25,57.58,55.72,41.43M,-0.46%
02/02/2024,56.46,56.45,56.78,56.24,40.33M,-0.51%
02/01/2024,56.75,56.7,57.27,56.38,31.74M,0.60%
01/31/2024,56.41,56.28,57.22,56.2,48.58M,0.22%
01/30/2024,56.28,56.73,57.09,56.08,61.82M,-2.25%
01/29/2024,57.58,57.13,57.85,56.27,69.05M,0.94%
01/26/2024,57.04,56.18,57.96,55.84,127.71M,1.50%
01/25/2024,56.2,55.19,56.35,54.85,94.52M,3.14%
01/24/2024,54.49,53.78,56.25,53.71,264.33M,10.70%
01/23/2024,49.22,49.2,49.9,48.14,155.06M,1.33%
01/22/2024,48.57,48.76,48.98,47.99,52.12M,0.57%
01/19/2024,48.29,48.5,48.57,47.61,56.72M,-0.49%
01/18/2024,48.53,48,48.58,47.8,40.54M,1.04%
01/17/2024,48.03,48.45,48.62,47.53,48.95M,-0.19%
01/16/2024,48.12,49,49.42,47.8,46.79M,-2.22%
01/12/2024,49.22,50.05,50.08,49.06,50.04M,-0.01%
01/11/2024,49.22,49.25,50.34,48.38,79.93M,2.91%
01/10/2024,47.83,48.16,48.7,47.29,43.42M,-0.78%
01/09/2024,48.21,47.55,48.51,47.38,35.27M,-0.61%
01/08/2024,48.5,47.39,48.52,47.37,36.76M,2.31%
01/05/2024,47.41,47.65,47.95,47.18,26.31M,-0.13%
01/04/2024,47.47,47.3,48.07,46.65,36.37M,0.94%
01/03/2024,47.03,46.73,47.51,46.58,34.44M,0.38%
01/02/2024,46.85,48.32,48.47,46.19,50.49M,-3.78%
